-1.388291932629814,0.017711569783207814,0.0683216367089533,0.5671103755230248,-0.9512502330641455,0.05057609696652174,0.40263543839775084,1.0692500447630569,-0.8992563979286438,-0.155445269792091
1.2520930099694,-1.0130791033978022,0.14159736115229912,0.6058666886641288,1.0549485537450702,0.17328187069014092,0.8200645095006062,-1.0910482031636237,-0.8572069741688602,-0.003111209907341208
0.1174766693642465,1.2540612663916892,0.8947514947537667,0.4186431071827283,-0.7440376091777724,-0.8019328000227858,0.25623492776614104,0.38511020136859603,-0.6227692311963853,-1.1020274343837744
-1.1550882851212245,1.1788539533821694,0.5137889887209884,-0.19704410355692384,0.1021685308586603,1.1531382513548178,0.2512573240537765,0.3406800359974739,-0.6019108370263275,0.08626725986828004
-1.260790296721383,0.4581567763105852,-0.21342771916170555,0.8846736513806823,-0.8011239059971356,0.6368420274872496,0.12558324831334236,-0.001439043261936326,0.6858880400086218,-0.7428985122508077
0.9161670061765956,-0.7675063707016138,-1.0562056252723997,-0.6854863461650272,0.7635060247135717,-0.7613315281241152,0.8877866768565746,-0.6214711468234495,-0.8557225121633036,1.0380027117646164
-0.5146328931203284,-0.5957805614183456,-0.11929961301254735,-0.47946815170823515,0.2589672586941341,-0.5091432708022293,-0.2861150929971827,-0.14755079946680572,0.7251505466726228,0.2861702390661446
-0.5851652364277482,0.3616633897317116,-0.09101349883637454,-0.2579910215676249,-0.4911509669400774,0.36137581663509505,-0.5545510577937125,-0.538808232390318,-0.3068379986982909,-0.32939982709505466
0.4874837782847944,-0.031945329438140095,-0.41230816756570493,0.8339894021370367,0.6287038991394176,0.38189540218634394,0.6419877012096907,0.7263486208708317,0.013569772674349827,1.1100550240377458
-0.2731813906134096,-0.9369246310798206,-0.9878319311905723,-0.9614786035743556,1.2317508541156454,-0.6918782558575433,0.1294639649581071,0.3080794288632831,-0.4525903044499389,0.01459496647569758
